ID;LAT;LNG;BANCO;RED;DOM_ORIG;DOM_GEO;TERMINALES;WEB;ACTUALIZAC;DOM_NORMA;BARRIO;COMUNA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
676;-34,601079006805733;-58,379099726218172;BANCO PATAGONIA;BANELCO;TUCUMAN 865;865 TUCUMAN;2;HTTP://WWW.BANELCO.COM/;MAR-15;TUCUMAN 865;SAN NICOLAS;COMUNA 1;1049;C1049AAQ
677;-34,596621742572239;-58,386864590046208;BBVA-BANCO FRANCES;BANELCO;URUGUAY 1031;1031 URUGUAY;1;HTTP://WWW.BANELCO.COM/;MAR-15;URUGUAY 1031;RETIRO;COMUNA 1;1016;C1016ACA
678;-34,596113058657075;-58,386899861922366;HSBC ARGENTINA;BANELCO;URUGUAY 1071;1071 URUGUAY;4;HTTP://WWW.BANELCO.COM/;MAR-15;URUGUAY 1071;RETIRO;COMUNA 1;1016;C1016ACA
679;-34,595985886573075;-58,386908680821733;ICBC;BANELCO;URUGUAY 1081;1081 URUGUAY;2;HTTP://WWW.BANELCO.COM/;MAR-15;URUGUAY 1081;RETIRO;COMUNA 1;1016;C1016ACA
680;-34,595033816146945;-58,387018515163646;BANCO SUPERVIELLE;BANELCO;URUGUAY 1163;1163 URUGUAY;1;HTTP://WWW.BANELCO.COM/;MAR-15;URUGUAY 1163;RETIRO;COMUNA 1;1016;C1016ACC
681;-34,639773250144579;-58,411569920934021;BANCO PATAGONIA;BANELCO;USPALLATA 3400;3400 USPALLATA;1;HTTP://WWW.BANELCO.COM/;MAR-15;USPALLATA 3400;PARQUE PATRICIOS;COMUNA 4;1437;C1437JCP
683;-34,613938550642892;-58,373754035001802;BBVA-BANCO FRANCES;BANELCO;VENEZUELA 538;538 REPUBLICA BOLIVARIANA DE VENEZUELA;1;HTTP://WWW.BANELCO.COM/;MAR-15;REPUBLICA BOLIVARIANA DE VENEZUELA 538;MONSERRAT;COMUNA 1;1095;C1095AAL
684;-34,60044075925105;-58,387493121286873;ICBC;BANELCO;VIAMONTE 1453;1453 VIAMONTE;5;HTTP://WWW.BANELCO.COM/;MAR-15;VIAMONTE 1453;SAN NICOLAS;COMUNA 1;1055;C1055ABA
685;-34,600859916165248;-58,388789494748579;CITIBANK;BANELCO;VIAMONTE 1548;1548 VIAMONTE;1;HTTP://WWW.BANELCO.COM/;MAR-15;VIAMONTE 1548;SAN NICOLAS;COMUNA 1;1055;C1055ABD
686;-34,60087569876351;-58,389162274125852;HSBC ARGENTINA;BANELCO;VIAMONTE 1574;1574 VIAMONTE;4;HTTP://WWW.BANELCO.COM/;MAR-15;VIAMONTE 1574;SAN NICOLAS;COMUNA 1;1055;C1055ABD
687;-34,600619390520315;-58,389722021053693;BANCO ITAU;BANELCO;VIAMONTE 1601;1601 VIAMONTE;3;HTTP://WWW.BANELCO.COM/;MAR-15;VIAMONTE 1601;SAN NICOLAS;COMUNA 1;1055;C1055ABE
688;-34,600696013369756;-58,392569038217239;BBVA-BANCO FRANCES;BANELCO;VIAMONTE 1799;1799 VIAMONTE;4;HTTP://WWW.BANELCO.COM/;MAR-15;VIAMONTE 1799;SAN NICOLAS;COMUNA 1;1055;C1055ABG
689;-34,599656453271486;-58,374802693911015;HSBC ARGENTINA;BANELCO;VIAMONTE 555;555 VIAMONTE;1;HTTP://WWW.BANELCO.COM/;MAR-15;VIAMONTE 555;SAN NICOLAS;COMUNA 1;1053;C1053ABK
690;-34,600371708891267;-58,380853492793449;BANCO SANTANDER RIO;BANELCO;VIAMONTE 982;982 VIAMONTE;1;HTTP://WWW.BANELCO.COM/;MAR-15;VIAMONTE 982;SAN NICOLAS;COMUNA 1;1053;C1053ABT
692;-34,612638585682028;-58,389166281991379;BANCO DEL SOL;BANELCO;VIRREY CEVALLOS 313;313 CEVALLOS, VIRREY;1;HTTP://WWW.BANELCO.COM/;MAR-15;CEVALLOS, VIRREY 313;MONSERRAT;COMUNA 1;1077;C1077AAG
693;-34,578778872564889;-58,479165126399629;BANCO PIANO S.A.;LINK;TRIUNVIRATO AV. 4127;4127 TRIUNVIRATO AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;TRIUNVIRATO AV. 4127;VILLA URQUIZA;COMUNA 12;1431;C1431FBE
694;-34,577523630582029;-58,494665608852372;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;ROOSEVELT FRANKLIN D. AV. 5749;5749 ROOSEVELT FRANKLIN D. AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;ROOSEVELT FRANKLIN D. AV. 5749;VILLA URQUIZA;COMUNA 12;1431;C1431BZS
695;-34,574597379521286;-58,485633593839736;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;TRIUNVIRATO AV. 4635;4635 TRIUNVIRATO AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;TRIUNVIRATO AV. 4635;VILLA URQUIZA;COMUNA 12;1431;C1431FBJ
